2018-06-29 00:10:00,1.82648124976,1.7630188963745326,1.764733134109562,1.7630188963745326,0,short
2018-06-29 00:15:00,1.74512665346,1.7630188963745326,1.7591101593747103,1.7630188963745326,0,buy
2018-06-29 00:25:00,1.78052481027,1.7630188963745326,1.7579105190956699,1.7630188963745326,0,short
2018-06-29 00:50:00,1.63660502513,1.7630188963745326,1.7752443257878492,1.7630188963745326,0,buy
2018-06-29 01:10:00,1.76362056202,1.7630188963745326,1.7501863535682292,1.7630188963745326,0,short
2018-06-29 01:20:00,1.71117767894,1.7630188963745326,1.747344951139669,1.7630188963745326,0,buy
2018-06-29 02:00:00,1.87391798404,1.7630188963745326,1.7452806677249495,1.7630188963745326,0,short
2018-06-29 02:20:00,1.73533718327,1.7630188963745326,1.768990849125313,1.7630188963745326,0,buy
2018-06-29 02:25:00,1.84547031767,1.7630188963745326,1.7763661986976265,1.7630188963745326,0,short
2018-06-29 15:00:00,2.19555089129,2.186526721380873,2.192983618316593,1.9992253371361506,0,short
2018-07-02 21:05:00,2.41108711585,2.947917629663126,2.6316565554423055,2.4516496034053072,0,buy
2018-07-02 21:20:00,2.33507551967,2.9063056396577,2.583671673526738,2.4517760495486507,0,buy
2018-07-02 21:40:00,2.24659989508,2.8725826484515817,2.5393355950978655,2.4519890893200422,0,buy
2018-07-03 11:10:00,1.79633931416,1.9712769985728378,1.772941075792704,1.8404303043657735,0,buy
2018-07-03 14:05:00,1.72376569611,1.8890679785823115,1.7466320238207491,1.785453016767466,0,buy
2018-07-03 14:55:00,1.72359529332,1.8360655817572697,1.7285880007117136,1.7316223637042443,0,buy
2018-07-03 15:00:00,1.87228989737,1.8360526591874065,1.7416511255934688,1.6878249792539215,0,short
2018-07-03 21:10:00,1.84767613828,1.8360224432334884,1.7569863715455922,1.654029887299551,0,short
2018-07-03 21:30:00,1.6076056338,1.8359311155925297,1.7512762526647472,1.6288804181021737,0,buy
2018-07-03 21:45:00,1.56135914976,1.8358479601814652,1.7186959531814456,1.6289092283692765,0,buy
2018-07-03 21:55:00,2.12190327379,1.8357952172539704,1.7478669285822335,1.6289265716359993,0,short
2018-07-04 01:00:00,1.81782382068,1.885233042510085,2.0445360703288626,1.8233456981346663,0,buy
2018-07-04 01:45:00,1.79221323286,2.2833559924080524,1.940285417080496,1.8233873364621696,0,buy
2018-07-04 02:25:00,1.78351150693,2.152243048681903,1.8454168150366335,1.8234630141940795,0,buy
2018-07-04 10:00:00,2.12312575825,2.115594204942213,1.9774642439934103,1.7102791550832375,0,short
2018-07-04 10:50:00,2.14128959167,2.1155969773664345,2.041788669735572,1.8120632552280103,0,short
2018-07-04 11:20:00,2.11622430565,2.1155989964653608,2.080072099071782,1.8873554743982757,0,short
2018-07-04 13:55:00,2.20862840549,2.115613189734762,2.0896587171529255,1.9308739787863984,0,short
2018-07-04 14:30:00,2.13087952448,2.1156353321274044,2.088910075346693,1.9697628547652735,0,short
2018-07-04 14:50:00,2.1882426581,2.115854229863713,2.101217006611963,1.988790844703314,0,short
2018-07-04 15:00:00,2.34409920905,2.1688337312703765,2.1245771311400907,1.995120461548344,0,short
2018-07-04 21:20:00,2.23934152707,2.197708300559521,2.153748700509507,1.9951369870853664,0,short
2018-07-04 21:35:00,2.27581852379,2.1976953987164523,2.173385446044603,1.995766181697844,0,short
2018-07-04 23:10:00,2.02354662127,2.1972816372002786,2.298463975401034,2.1268014150304633,0,buy
2018-07-04 23:20:00,2.33404602282,2.1972246545768703,2.2897639832121888,2.12680110215445,0,short
2018-07-05 09:05:00,2.43953831634,2.33811937839982,2.305674933979396,2.1668506047175446,0,short
2018-07-05 09:40:00,2.43206483155,2.391477642261017,2.369394157372293,2.191236150661338,0,short
2018-07-05 10:35:00,2.4401262781,2.42571840803309,2.375153898992927,2.241142479449638,0,short
2018-07-05 10:50:00,2.42921750441,2.4256915452900585,2.3862241795568244,2.264369226349992,0,short
2018-07-05 13:35:00,2.45926406269,2.4254494673114513,2.388437418789934,2.288687280555192,0,short
2018-07-05 14:20:00,2.45451046768,2.4251376274997,2.4065370928519814,2.288755847267447,0,short
2018-07-05 14:35:00,2.45270476007,2.4251039355871162,2.414110357455361,2.293988217379705,0,short
2018-07-05 15:00:00,2.56039121004,2.475898077818675,2.434104279314609,2.3125900515842024,0,short
2018-07-05 21:05:00,2.30730355721,2.4758940063772217,2.422577094266848,2.3125918043464853,0,buy
2018-07-05 21:15:00,2.55889022692,2.4758757781210208,2.4287603264235695,2.3125980231238272,0,short
2018-07-05 21:30:00,2.52606925839,2.4758490914540445,2.4436483158512825,2.3126079193356115,0,short
2018-07-05 22:00:00,2.4938035786,2.4757784117627497,2.4763698553900086,2.322780451044938,0,short
2018-07-05 22:45:00,2.6108508367,2.47605903334082,2.497093681765007,2.3642892622353306,0,short
2018-07-06 02:20:00,3.31940002013,3.115744497778431,3.128608976706432,2.890680570875723,0,short
2018-07-06 09:45:00,2.86841181254,3.2427596907136977,3.009025794262007,2.890793808504593,0,buy
2018-07-06 10:05:00,2.87084100937,3.194569000293618,2.9655811887143875,2.890853318178154,0,buy
2018-07-06 10:15:00,2.84996293502,3.1691011908619506,2.9516324863086267,2.8908873891310667,0,buy
2018-07-06 13:40:00,2.87226008495,3.030077633603177,2.8613657498230247,2.891570306942822,0,buy
2018-07-06 14:10:00,2.84816483399,2.9931518698137354,2.861550266902014,2.892336785696492,0,buy
2018-07-06 14:40:00,2.82327787496,2.9785257123168725,2.8669608298891576,2.848269398375071,0,buy
